Book;Chapter;Verse;Content
Isaiah;40;12;"Who has measured the waters in the hollow of his hand"
Isaiah;40;13;"Who has measured the Spirit of the Lord,"
Isaiah;40;14;"Whom did he consult,"
Isaiah;40;15;"Behold, the nations are like a drop from a bucket,"
Isaiah;40;16;"Lebanon would not suffice for fuel,"
Isaiah;40;17;"All the nations are as nothing before him,"
Isaiah;40;18;"To whom then will you liken God,"
Isaiah;40;19;"An idol! A craftsman casts it,"
Isaiah;40;20;"He who is too impoverished for an offering"
Isaiah;40;21;"Do you not know? Do you not hear?"
Isaiah;40;22;"It is he who sits above the circle of the earth,"
Isaiah;40;23;"who brings princes to nothing,"
Isaiah;40;24;"Scarcely are they planted, scarcely sown,"
Isaiah;40;25;"To whom then will you compare me,"
Isaiah;40;26;"Lift up your eyes on high and see:"
Isaiah;40;27;"Why do you say, O Jacob,"
Isaiah;40;28;"Have you not known? Have you not heard?"
Isaiah;40;29;"He gives power to the faint,"
Isaiah;40;30;"Even youths shall faint and be weary,"
Isaiah;40;31;"but they who wait for the Lord shall renew their strength;"
Isaiah;41;41;"Listen to me in silence, O coastlands;"
Isaiah;41;2;"Who stirred up one from the east"
Isaiah;41;3;"He pursues them and passes on safely,"
Isaiah;41;4;"Who has performed and done this,"
Isaiah;41;5;"The coastlands have seen and are afraid;"
Isaiah;41;6;"Everyone helps his neighbor"
Isaiah;41;7;"The craftsman strengthens the goldsmith,"
Isaiah;41;8;"But you, Israel, my servant,"
Isaiah;41;9;"you whom I took from the ends of the earth,"
Isaiah;41;10;"fear not, for I am with you;"
Isaiah;41;11;"Behold, all who are incensed against you"
Isaiah;41;12;"You shall seek those who contend with you,"
Isaiah;41;13;"For I, the Lord your God,"
Isaiah;41;14;"Fear not, you worm Jacob,"
Isaiah;41;15;"Behold, I make of you a threshing sledge,"
Isaiah;41;16;"you shall winnow them, and the wind shall carry them away,"
Isaiah;41;17;"When the poor and needy seek water,"
Isaiah;41;18;"I will open rivers on the bare heights,"
Isaiah;41;19;"I will put in the wilderness the cedar,"
Isaiah;41;20;"that they may see and know,"
Isaiah;41;21;"Set forth your case, says the Lord;"
Isaiah;41;22;"Let them bring them, and tell us"
Isaiah;41;23;"Tell us what is to come hereafter,"
Isaiah;41;24;"Behold, you are nothing,"
Isaiah;41;25;"I stirred up one from the north, and he has come,"
Isaiah;41;26;"Who declared it from the beginning, that we might know,"
Isaiah;41;27;"I was the first to say to Zion, “Behold, here they are!”"
Isaiah;41;28;"But when I look, there is no one;"
Isaiah;41;29;"Behold, they are all a delusion;"
Isaiah;42;42;"Behold my servant, whom I uphold,"
Isaiah;42;2;"He will not cry aloud or lift up his voice,"
Isaiah;42;3;"a bruised reed he will not break,"
Isaiah;42;4;"He will not grow faint or be discouraged"
Isaiah;42;5;"Thus says God, the Lord,"
Isaiah;42;6;"“I am the Lord; I have called you in righteousness;"
Isaiah;42;7;"&nbsp;&nbsp;&nbsp;&nbsp;"
Isaiah;42;8;"I am the Lord; that is my name;"
Isaiah;42;9;"Behold, the former things have come to pass,"
Isaiah;42;10;"Sing to the Lord a new song,"
Isaiah;42;11;"Let the desert and its cities lift up their voice,"
Isaiah;42;12;"Let them give glory to the Lord,"
Isaiah;42;13;"The Lord goes out like a mighty man,"
Isaiah;42;14;"For a long time I have held my peace;"
Isaiah;42;15;"I will lay waste mountains and hills,"
Isaiah;42;16;"And I will lead the blind"
Isaiah;42;17;"They are turned back and utterly put to shame,"
Isaiah;42;18;"Hear, you deaf,"
Isaiah;42;19;"Who is blind but my servant,"
Isaiah;42;20;"He sees many things, but does not observe them;"
Isaiah;42;21;"The Lord was pleased, for his righteousness' sake,"
Isaiah;42;22;"But this is a people plundered and looted;"
Isaiah;42;23;"Who among you will give ear to this,"
Isaiah;42;24;"Who gave up Jacob to the looter,"
Isaiah;42;25;"So he poured on him the heat of his anger"
Isaiah;43;43;"But now thus says the Lord,"
Isaiah;43;2;"When you pass through the waters, I will be with you;"
Isaiah;43;3;"For I am the Lord your God,"
Isaiah;43;4;"Because you are precious in my eyes,"
Isaiah;43;5;"Fear not, for I am with you;"
Isaiah;43;6;"I will say to the north, Give up,"
Isaiah;43;7;"everyone who is called by my name,"
Isaiah;43;8;"Bring out the people who are blind, yet have eyes,"
Isaiah;43;9;"All the nations gather together,"
Isaiah;43;10;"“You are my witnesses,” declares the Lord,"
Isaiah;43;11;"I, I am the Lord,"
Isaiah;43;12;"I declared and saved and proclaimed,"
Isaiah;43;13;"Also henceforth I am he;"
Isaiah;43;14;"Thus says the Lord,"
Isaiah;43;15;"I am the Lord, your Holy One,"
Isaiah;43;16;"Thus says the Lord,"
Isaiah;43;17;"who brings forth chariot and horse,"
Isaiah;43;18;"“Remember not the former things,"
Isaiah;43;19;"Behold, I am doing a new thing;"
Isaiah;43;20;"The wild beasts will honor me,"
Isaiah;43;21;"&nbsp;&nbsp;&nbsp;&nbsp;the people whom I formed for myself"
Isaiah;43;22;"“Yet you did not call upon me, O Jacob;"
Isaiah;43;23;"You have not brought me your sheep for burnt offerings,"
Isaiah;43;24;"You have not bought me sweet cane with money,"
Isaiah;43;25;"“I, I am he"
Isaiah;43;26;"Put me in remembrance; let us argue together;"
Isaiah;43;27;"Your first father sinned,"
Isaiah;43;28;"Therefore I will profane the princes of the sanctuary,"
Isaiah;44;44;"“But now hear, O Jacob my servant,"
Isaiah;44;2;"Thus says the Lord who made you,"
Isaiah;44;3;"For I will pour water on the thirsty land,"
Isaiah;44;4;"They shall spring up among the grass"
Isaiah;44;5;"This one will say, ‘I am the Lord's,’"
Isaiah;44;6;"Thus says the Lord, the King of Israel"
Isaiah;44;7;"Who is like me? Let him proclaim it."
Isaiah;44;8;"Fear not, nor be afraid;"
Isaiah;44;9;"All who fashion idols are nothing, and the things they delight in do not profit. Their witnesses neither see nor know, that they may be put to shame."
Isaiah;44;10;"Who fashions a god or casts an idol that is profitable for nothing?"
Isaiah;44;11;"Behold, all his companions shall be put to shame, and the craftsmen are only human. Let them all assemble, let them stand forth. They shall be terrified; they shall be put to shame together."
Isaiah;44;12;"The ironsmith takes a cutting tool and works it over the coals. He fashions it with hammers and works it with his strong arm. He becomes hungry, and his strength fails; he drinks no water and is faint."
Isaiah;44;13;"The carpenter stretches a line; he marks it out with a pencil. He shapes it with planes and marks it with a compass. He shapes it into the figure of a man, with the beauty of a man, to dwell in a house."
Isaiah;44;14;"He cuts down cedars, or he chooses a cypress tree or an oak and lets it grow strong among the trees of the forest. He plants a cedar and the rain nourishes it."
Isaiah;44;15;"Then it becomes fuel for a man. He takes a part of it and warms himself; he kindles a fire and bakes bread. Also he makes a god and worships it; he makes it an idol and falls down before it."
Isaiah;44;16;"Half of it he burns in the fire. Over the half he eats meat; he roasts it and is satisfied. Also he warms himself and says, “Aha, I am warm, I have seen the fire!”"
Isaiah;44;17;"And the rest of it he makes into a god, his idol, and falls down to it and worships it. He prays to it and says, “Deliver me, for you are my god!”"
Isaiah;44;18;"They know not, nor do they discern, for he has shut their eyes, so that they cannot see, and their hearts, so that they cannot understand."
Isaiah;44;19;"No one considers, nor is there knowledge or discernment to say, “Half of it I burned in the fire; I also baked bread on its coals; I roasted meat and have eaten. And shall I make the rest of it an abomination? Shall I fall down before a block of wood?”"
Isaiah;44;20;"He feeds on ashes; a deluded heart has led him astray, and he cannot deliver himself or say, “Is there not a lie in my right hand?”"
Isaiah;44;21;"Remember these things, O Jacob,"
Isaiah;44;22;"I have blotted out your transgressions like a cloud"
Isaiah;44;23;"Sing, O heavens, for the Lord has done it;"
Isaiah;44;24;"Thus says the Lord, your Redeemer,"
Isaiah;44;25;"who frustrates the signs of liars"
Isaiah;44;26;"who confirms the word of his servant"
Isaiah;44;27;"who says to the deep, ‘Be dry;"
Isaiah;44;28;"who says of Cyrus, ‘He is my shepherd,"
Isaiah;45;45;"Thus says the Lord to his anointed, to Cyrus,"
Isaiah;45;2;"“I will go before you"
Isaiah;45;3;"I will give you the treasures of darkness"
Isaiah;45;4;"For the sake of my servant Jacob,"
Isaiah;45;5;"I am the Lord, and there is no other,"
Isaiah;45;6;"that people may know, from the rising of the sun"
Isaiah;45;7;"I form light and create darkness;"
Isaiah;45;8;"“Shower, O heavens, from above,"
Isaiah;45;9;"“Woe to him who strives with him who formed him,"
Isaiah;45;10;"Woe to him who says to a father, ‘What are you begetting?’"
Isaiah;45;11;"Thus says the Lord,"
Isaiah;45;12;"I made the earth"
Isaiah;45;13;"I have stirred him up in righteousness,"
Isaiah;45;14;"Thus says the Lord:"
Isaiah;45;15;"Truly, you are a God who hides himself,"
Isaiah;45;16;"All of them are put to shame and confounded;"
Isaiah;45;17;"But Israel is saved by the Lord"
Isaiah;45;18;"For thus says the Lord,"
Isaiah;45;19;"I did not speak in secret,"
Isaiah;45;20;"“Assemble yourselves and come;"
Isaiah;45;21;"Declare and present your case;"
Isaiah;45;22;"“Turn to me and be saved,"
Isaiah;45;23;"By myself I have sworn;"
Isaiah;45;24;"“Only in the Lord, it shall be said of me,"
Isaiah;45;25;"In the Lord all the offspring of Israel"
Isaiah;46;46;"Bel bows down; Nebo stoops;"
Isaiah;46;2;"They stoop; they bow down together;"
Isaiah;46;3;"“Listen to me, O house of Jacob,"
Isaiah;46;4;"even to your old age I am he,"
Isaiah;46;5;"“To whom will you liken me and make me equal,"
Isaiah;46;6;"Those who lavish gold from the purse,"
Isaiah;46;7;"They lift it to their shoulders, they carry it,"
Isaiah;46;8;"“Remember this and stand firm,"
Isaiah;46;9;"&nbsp;&nbsp;&nbsp;&nbsp;remember the former things of old;"
Isaiah;46;10;"declaring the end from the beginning"
Isaiah;46;11;"calling a bird of prey from the east,"
Isaiah;46;12;"“Listen to me, you stubborn of heart,"
Isaiah;46;13;"I bring near my righteousness; it is not far off,"
Isaiah;47;47;"Come down and sit in the dust,"
Isaiah;47;2;"Take the millstones and grind flour,"
Isaiah;47;3;"Your nakedness shall be uncovered,"
Isaiah;47;4;"Our Redeemer—the Lord of hosts is his name—"
Isaiah;47;5;"Sit in silence, and go into darkness,"
Isaiah;47;6;"I was angry with my people;"
Isaiah;47;7;"You said, “I shall be mistress forever,”"
Isaiah;47;8;"Now therefore hear this, you lover of pleasures,"
Isaiah;47;9;"These two things shall come to you"
Isaiah;47;10;"You felt secure in your wickedness;"
Isaiah;47;11;"But evil shall come upon you,"
Isaiah;47;12;"Stand fast in your enchantments"
Isaiah;47;13;"You are wearied with your many counsels;"
Isaiah;47;14;"Behold, they are like stubble;"
Isaiah;47;15;"Such to you are those with whom you have labored,"
Isaiah;48;48;"Hear this, O house of Jacob,"
Isaiah;48;2;"For they call themselves after the holy city,"
Isaiah;48;3;"“The former things I declared of old;"
Isaiah;48;4;"Because I know that you are obstinate,"
Isaiah;48;5;"I declared them to you from of old,"
Isaiah;48;6;"“You have heard; now see all this;"
Isaiah;48;7;"They are created now, not long ago;"
Isaiah;48;8;"You have never heard, you have never known,"
Isaiah;48;9;"“For my name's sake I defer my anger;"
Isaiah;48;10;"Behold, I have refined you, but not as silver;"
Isaiah;48;11;"For my own sake, for my own sake, I do it,"
Isaiah;48;12;"“Listen to me, O Jacob,"
Isaiah;48;13;"My hand laid the foundation of the earth,"
Isaiah;48;14;"“Assemble, all of you, and listen!"
Isaiah;48;15;"I, even I, have spoken and called him;"
Isaiah;48;16;"Draw near to me, hear this:"
Isaiah;48;17;"Thus says the Lord,"
Isaiah;48;18;"Oh that you had paid attention to my commandments!"
Isaiah;48;19;"your offspring would have been like the sand,"
Isaiah;48;20;"Go out from Babylon, flee from Chaldea,"
Isaiah;48;21;"They did not thirst when he led them through the deserts;"
Isaiah;48;22;"“There is no peace,” says the Lord, “for the wicked.”"
Isaiah;49;49;"Listen to me, O coastlands,"
Isaiah;49;2;"He made my mouth like a sharp sword;"
Isaiah;49;3;"And he said to me, “You are my servant,"
Isaiah;49;4;"But I said, “I have labored in vain;"
Isaiah;49;5;"And now the Lord says,"
Isaiah;49;6;"he says:"
Isaiah;49;7;"Thus says the Lord,"
Isaiah;49;8;"Thus says the Lord:"
Isaiah;49;9;"saying to the prisoners, ‘Come out,’"
Isaiah;49;10;"they shall not hunger or thirst,"
Isaiah;49;11;"And I will make all my mountains a road,"
Isaiah;49;12;"Behold, these shall come from afar,"
Isaiah;49;13;"Sing for joy, O heavens, and exult, O earth;"
Isaiah;49;14;"But Zion said, “The Lord has forsaken me;"
Isaiah;49;15;"“Can a woman forget her nursing child,"
Isaiah;49;16;"Behold, I have engraved you on the palms of my hands;"
Isaiah;49;17;"Your builders make haste;"
Isaiah;49;18;"Lift up your eyes around and see;"
Isaiah;49;19;"“Surely your waste and your desolate places"
Isaiah;49;20;"The children of your bereavement"
Isaiah;49;21;"Then you will say in your heart:"
Isaiah;49;22;"Thus says the Lord God:"
Isaiah;49;23;"Kings shall be your foster fathers,"
Isaiah;49;24;"Can the prey be taken from the mighty,"
Isaiah;49;25;"For thus says the Lord:"
Isaiah;49;26;"I will make your oppressors eat their own flesh,"
Isaiah;50;50;"Thus says the Lord:"
Isaiah;50;2;"Why, when I came, was there no man;"
Isaiah;50;3;"I clothe the heavens with blackness"
Isaiah;50;4;"The Lord God has given me"
Isaiah;50;5;"The Lord God has opened my ear,"
Isaiah;50;6;"I gave my back to those who strike,"
Isaiah;50;7;"But the Lord God helps me;"
Isaiah;50;8;"&nbsp;&nbsp;&nbsp;&nbsp;"
Isaiah;50;9;"Behold, the Lord God helps me;"
Isaiah;50;10;"Who among you fears the Lord"
Isaiah;50;11;"Behold, all you who kindle a fire,"
Isaiah;51;51;"“Listen to me, you who pursue righteousness,"
Isaiah;51;2;"Look to Abraham your father"
Isaiah;51;3;"For the Lord"
Isaiah;51;4;"“Give attention to me, my people,"
Isaiah;51;5;"My righteousness draws near,"
Isaiah;51;6;"Lift up your eyes to the heavens,"
Isaiah;51;7;"“Listen to me, you who know righteousness,"
Isaiah;51;8;"For the moth will eat them up like a garment,"
Isaiah;51;9;"Awake, awake, put on strength,"
Isaiah;51;10;"Was it not you who dried up the sea,"
Isaiah;51;11;"And the ransomed of the Lord shall return"
Isaiah;51;12;"“I, I am he who comforts you;"
Isaiah;51;13;"and have forgotten the Lord, your Maker,"
Isaiah;51;14;"He who is bowed down shall speedily be released;"
Isaiah;51;15;"I am the Lord your God,"
Isaiah;51;16;"And I have put my words in your mouth"
Isaiah;51;17;"Wake yourself, wake yourself,"
Isaiah;51;18;"There is none to guide her"
Isaiah;51;19;"These two things have happened to you—"
Isaiah;51;20;"Your sons have fainted;"
Isaiah;51;21;"Therefore hear this, you who are afflicted,"
Isaiah;51;22;"Thus says your Lord, the Lord,"
Isaiah;51;23;"and I will put it into the hand of your tormentors,"
Isaiah;52;52;"Awake, awake,"
Isaiah;52;2;"Shake yourself from the dust and arise;"
Isaiah;52;3;"For thus says the Lord: “You were sold for nothing, and you shall be redeemed without money.”"
Isaiah;52;4;"For thus says the Lord God: “My people went down at the first into Egypt to sojourn there, and the Assyrian oppressed them for nothing."
Isaiah;52;5;"Now therefore what have I here,” declares the Lord, “seeing that my people are taken away for nothing? Their rulers wail,” declares the Lord, “and continually all the day my name is despised."
Isaiah;52;6;"Therefore my people shall know my name. Therefore in that day they shall know that it is I who speak; here I am.”"
Isaiah;52;7;"How beautiful upon the mountains"
Isaiah;52;8;"The voice of your watchmen—they lift up their voice;"
Isaiah;52;9;"Break forth together into singing,"
Isaiah;52;10;"The Lord has bared his holy arm"
Isaiah;52;11;"Depart, depart, go out from there;"
Isaiah;52;12;"For you shall not go out in haste,"
Isaiah;52;13;"Behold, my servant shall act wisely;"
Isaiah;52;14;"As many were astonished at you—"
Isaiah;52;15;"so shall he sprinkle many nations."
Isaiah;53;53;"Who has believed what he has heard from us?"
Isaiah;53;2;"For he grew up before him like a young plant,"
Isaiah;53;3;"He was despised and rejected by men,"
Isaiah;53;4;"Surely he has borne our griefs"
Isaiah;53;5;"But he was pierced for our transgressions;"
Isaiah;53;6;"All we like sheep have gone astray;"
Isaiah;53;7;"He was oppressed, and he was afflicted,"
Isaiah;53;8;"By oppression and judgment he was taken away;"
Isaiah;53;9;"And they made his grave with the wicked"
Isaiah;53;10;"Yet it was the will of the Lord to crush him;"
Isaiah;53;11;"Out of the anguish of his soul he shall see and be satisfied;"
Isaiah;53;12;"Therefore I will divide him a portion with the many,"
Isaiah;54;54;"“Sing, O barren one, who did not bear;"
Isaiah;54;2;"“Enlarge the place of your tent,"
Isaiah;54;3;"For you will spread abroad to the right and to the left,"
Isaiah;54;4;"“Fear not, for you will not be ashamed;"
Isaiah;54;5;"For your Maker is your husband,"
Isaiah;54;6;"For the Lord has called you"
Isaiah;54;7;"For a brief moment I deserted you,"
Isaiah;54;8;"In overflowing anger for a moment"
Isaiah;54;9;"“This is like the days of Noah to me:"
Isaiah;54;10;"For the mountains may depart"
Isaiah;54;11;"“O afflicted one, storm-tossed and not comforted,"
Isaiah;54;12;"I will make your pinnacles of agate,"
Isaiah;54;13;"All your children shall be taught by the Lord,"
Isaiah;54;14;"In righteousness you shall be established;"
Isaiah;54;15;"If anyone stirs up strife,"
Isaiah;54;16;"Behold, I have created the smith"
Isaiah;54;17;"&nbsp;&nbsp;&nbsp;&nbsp;no weapon that is fashioned against you shall succeed,"
Isaiah;55;55;"“Come, everyone who thirsts,"
Isaiah;55;2;"Why do you spend your money for that which is not bread,"
Isaiah;55;3;"Incline your ear, and come to me;"
Isaiah;55;4;"Behold, I made him a witness to the peoples,"
Isaiah;55;5;"Behold, you shall call a nation that you do not know,"
Isaiah;55;6;"“Seek the Lord while he may be found;"
Isaiah;55;7;"let the wicked forsake his way,"
Isaiah;55;8;"For my thoughts are not your thoughts,"
Isaiah;55;9;"For as the heavens are higher than the earth,"
Isaiah;55;10;"“For as the rain and the snow come down from heaven"
Isaiah;55;11;"so shall my word be that goes out from my mouth;"
Isaiah;55;12;"“For you shall go out in joy"
Isaiah;55;13;"Instead of the thorn shall come up the cypress;"
Isaiah;56;56;"Thus says the Lord:"
Isaiah;56;2;"Blessed is the man who does this,"
Isaiah;56;3;"Let not the foreigner who has joined himself to the Lord say,"
Isaiah;56;4;"For thus says the Lord:"
Isaiah;56;5;"I will give in my house and within my walls"
Isaiah;56;6;"“And the foreigners who join themselves to the Lord,"
Isaiah;56;7;"these I will bring to my holy mountain,"
Isaiah;56;8;"The Lord God,"
Isaiah;56;9;"All you beasts of the field, come to devour—"
Isaiah;56;10;"His watchmen are blind;"
Isaiah;56;11;"The dogs have a mighty appetite;"
Isaiah;56;12;"“Come,” they say, “let me get wine;"
Isaiah;57;57;"The righteous man perishes,"
Isaiah;57;2;"&nbsp;&nbsp;&nbsp;&nbsp;"
Isaiah;57;3;"But you, draw near,"
Isaiah;57;4;"Whom are you mocking?"
Isaiah;57;5;"you who burn with lust among the oaks,"
Isaiah;57;6;"Among the smooth stones of the valley is your portion;"
Isaiah;57;7;"On a high and lofty mountain"
Isaiah;57;8;"Behind the door and the doorpost"
Isaiah;57;9;"You journeyed to the king with oil"
Isaiah;57;10;"You were wearied with the length of your way,"
Isaiah;57;11;"Whom did you dread and fear,"
Isaiah;57;12;"I will declare your righteousness and your deeds,"
Isaiah;57;13;"When you cry out, let your collection of idols deliver you!"
Isaiah;57;14;"And it shall be said,"
Isaiah;57;15;"For thus says the One who is high and lifted up,"
Isaiah;57;16;"For I will not contend forever,"
Isaiah;57;17;"Because of the iniquity of his unjust gain I was angry,"
Isaiah;57;18;"I have seen his ways, but I will heal him;"
Isaiah;57;19;"&nbsp;&nbsp;&nbsp;&nbsp;"
Isaiah;57;20;"But the wicked are like the tossing sea;"
Isaiah;57;21;"There is no peace,” says my God, “for the wicked.”"
Isaiah;58;58;"“Cry aloud; do not hold back;"
Isaiah;58;2;"Yet they seek me daily"
Isaiah;58;3;"‘Why have we fasted, and you see it not?"
Isaiah;58;4;"Behold, you fast only to quarrel and to fight"
Isaiah;58;5;"Is such the fast that I choose,"
Isaiah;58;6;"“Is not this the fast that I choose:"
Isaiah;58;7;"Is it not to share your bread with the hungry"
Isaiah;58;8;"Then shall your light break forth like the dawn,"
Isaiah;58;9;"Then you shall call, and the Lord will answer;"
Isaiah;58;10;"if you pour yourself out for the hungry"
Isaiah;58;11;"And the Lord will guide you continually"
Isaiah;58;12;"And your ancient ruins shall be rebuilt;"
Isaiah;58;13;"“If you turn back your foot from the Sabbath,"
Isaiah;58;14;"then you shall take delight in the Lord,"
Isaiah;59;59;"Behold, the Lord's hand is not shortened, that it cannot save,"
Isaiah;59;2;"but your iniquities have made a separation"
Isaiah;59;3;"For your hands are defiled with blood"
Isaiah;59;4;"No one enters suit justly;"
Isaiah;59;5;"They hatch adders' eggs;"
Isaiah;59;6;"Their webs will not serve as clothing;"
Isaiah;59;7;"Their feet run to evil,"
Isaiah;59;8;"The way of peace they do not know,"
Isaiah;59;9;"Therefore justice is far from us,"
Isaiah;59;10;"We grope for the wall like the blind;"
Isaiah;59;11;"We all growl like bears;"
Isaiah;59;12;"For our transgressions are multiplied before you,"
Isaiah;59;13;"transgressing, and denying the Lord,"
Isaiah;59;14;"Justice is turned back,"
Isaiah;59;15;"Truth is lacking,"
Isaiah;59;16;"He saw that there was no man,"
Isaiah;59;17;"He put on righteousness as a breastplate,"
Isaiah;59;18;"According to their deeds, so will he repay,"
Isaiah;59;19;"So they shall fear the name of the Lord from the west,"
Isaiah;59;20;"“And a Redeemer will come to Zion,"
Isaiah;59;21;"“And as for me, this is my covenant with them,” says the Lord: “My Spirit that is upon you, and my words that I have put in your mouth, shall not depart out of your mouth, or out of the mouth of your offspring, or out of the mouth of your children's offspring,” says the Lord, “from this time forth and forevermore.”"
Isaiah;60;60;"Arise, shine, for your light has come,"
Isaiah;60;2;"For behold, darkness shall cover the earth,"
Isaiah;60;3;"And nations shall come to your light,"
Isaiah;60;4;"Lift up your eyes all around, and see;"
Isaiah;60;5;"Then you shall see and be radiant;"
Isaiah;60;6;"A multitude of camels shall cover you,"
Isaiah;60;7;"All the flocks of Kedar shall be gathered to you;"
Isaiah;60;8;"Who are these that fly like a cloud,"
Isaiah;60;9;"For the coastlands shall hope for me,"
Isaiah;60;10;"Foreigners shall build up your walls,"
Isaiah;60;11;"Your gates shall be open continually;"
Isaiah;60;12;"For the nation and kingdom"
Isaiah;60;13;"The glory of Lebanon shall come to you,"
Isaiah;60;14;"The sons of those who afflicted you"
Isaiah;60;15;"Whereas you have been forsaken and hated,"
Isaiah;60;16;"You shall suck the milk of nations;"
Isaiah;60;17;"Instead of bronze I will bring gold,"
Isaiah;60;18;"Violence shall no more be heard in your land,"
Isaiah;60;19;"The sun shall be no more"
Isaiah;60;20;"Your sun shall no more go down,"
Isaiah;60;21;"Your people shall all be righteous;"
Isaiah;60;22;"The least one shall become a clan,"
Isaiah;61;61;"The Spirit of the Lord God is upon me,"
Isaiah;61;2;"to proclaim the year of the Lord's favor,"
Isaiah;61;3;"to grant to those who mourn in Zion—"
Isaiah;61;4;"They shall build up the ancient ruins;"
Isaiah;61;5;"Strangers shall stand and tend your flocks;"
Isaiah;61;6;"but you shall be called the priests of the Lord;"
Isaiah;61;7;"Instead of your shame there shall be a double portion;"
Isaiah;61;8;"For I the Lord love justice;"
Isaiah;61;9;"Their offspring shall be known among the nations,"
Isaiah;61;10;"I will greatly rejoice in the Lord;"
Isaiah;61;11;"For as the earth brings forth its sprouts,"
Isaiah;62;62;"For Zion's sake I will not keep silent,"
Isaiah;62;2;"The nations shall see your righteousness,"
Isaiah;62;3;"You shall be a crown of beauty in the hand of the Lord,"
Isaiah;62;4;"You shall no more be termed Forsaken,"
Isaiah;62;5;"For as a young man marries a young woman,"
Isaiah;62;6;"On your walls, O Jerusalem,"
Isaiah;62;7;"and give him no rest"
Isaiah;62;8;"The Lord has sworn by his right hand"
Isaiah;62;9;"but those who garner it shall eat it"
Isaiah;62;10;"Go through, go through the gates;"
Isaiah;62;11;"Behold, the Lord has proclaimed"
Isaiah;62;12;"And they shall be called The Holy People,"
Isaiah;63;63;"Who is this who comes from Edom,"
Isaiah;63;2;"Why is your apparel red,"
Isaiah;63;3;"“I have trodden the winepress alone,"
Isaiah;63;4;"For the day of vengeance was in my heart,"
Isaiah;63;5;"I looked, but there was no one to help;"
Isaiah;63;6;"I trampled down the peoples in my anger;"
Isaiah;63;7;"I will recount the steadfast love of the Lord,"
Isaiah;63;8;"For he said, “Surely they are my people,"
Isaiah;63;9;"In all their affliction he was afflicted,"
Isaiah;63;10;"But they rebelled"
Isaiah;63;11;"Then he remembered the days of old,"
Isaiah;63;12;"who caused his glorious arm"
Isaiah;63;13;"&nbsp;&nbsp;&nbsp;&nbsp;who led them through the depths?"
Isaiah;63;14;"Like livestock that go down into the valley,"
Isaiah;63;15;"Look down from heaven and see,"
Isaiah;63;16;"For you are our Father,"
Isaiah;63;17;"O Lord, why do you make us wander from your ways"
Isaiah;63;18;"Your holy people held possession for a little while;"
Isaiah;63;19;"We have become like those over whom you have never ruled,"
Isaiah;64;64;"Oh that you would rend the heavens and come down,"
Isaiah;64;2;" as when fire kindles brushwood"
Isaiah;64;3;"When you did awesome things that we did not look for,"
Isaiah;64;4;"From of old no one has heard"
Isaiah;64;5;"You meet him who joyfully works righteousness,"
Isaiah;64;6;"We have all become like one who is unclean,"
Isaiah;64;7;"There is no one who calls upon your name,"
Isaiah;64;8;"But now, O Lord, you are our Father;"
Isaiah;64;9;"Be not so terribly angry, O Lord,"
Isaiah;64;10;"Your holy cities have become a wilderness;"
Isaiah;64;11;"Our holy and beautiful house,"
Isaiah;64;12;"Will you restrain yourself at these things, O Lord?"
Isaiah;65;65;"I was ready to be sought by those who did not ask for me;"
Isaiah;65;2;"I spread out my hands all the day"
Isaiah;65;3;"a people who provoke me"
Isaiah;65;4;"who sit in tombs,"
Isaiah;65;5;"who say, “Keep to yourself,"
Isaiah;65;6;"Behold, it is written before me:"
Isaiah;65;7;"&nbsp;&nbsp;&nbsp;&nbsp;both your iniquities and your fathers' iniquities together,"
Isaiah;65;8;"Thus says the Lord:"
Isaiah;65;9;"I will bring forth offspring from Jacob,"
Isaiah;65;10;"Sharon shall become a pasture for flocks,"
Isaiah;65;11;"But you who forsake the Lord,"
Isaiah;65;12;"I will destine you to the sword,"
Isaiah;65;13;"Therefore thus says the Lord God:"
Isaiah;65;14;"behold, my servants shall sing for gladness of heart,"
Isaiah;65;15;"You shall leave your name to my chosen for a curse,"
Isaiah;65;16;"so that he who blesses himself in the land"
Isaiah;65;17;"“For behold, I create new heavens"
Isaiah;65;18;"But be glad and rejoice forever"
Isaiah;65;19;"I will rejoice in Jerusalem"
Isaiah;65;20;"No more shall there be in it"
Isaiah;65;21;"They shall build houses and inhabit them;"
Isaiah;65;22;"They shall not build and another inhabit;"
Isaiah;65;23;"They shall not labor in vain"
Isaiah;65;24;"Before they call I will answer;"
Isaiah;65;25;"The wolf and the lamb shall graze together;"
Isaiah;66;66;"Thus says the Lord:"
Isaiah;66;2;"All these things my hand has made,"
Isaiah;66;3;"“He who slaughters an ox is like one who kills a man;"
Isaiah;66;4;"I also will choose harsh treatment for them"
Isaiah;66;5;"Hear the word of the Lord,"
Isaiah;66;6;"“The sound of an uproar from the city!"
Isaiah;66;7;"“Before she was in labor"
Isaiah;66;8;"Who has heard such a thing?"
Isaiah;66;9;"Shall I bring to the point of birth and not cause to bring forth?”"
Isaiah;66;10;"“Rejoice with Jerusalem, and be glad for her,"
Isaiah;66;11;"that you may nurse and be satisfied"
Isaiah;66;12;"For thus says the Lord:"
Isaiah;66;13;"As one whom his mother comforts,"
Isaiah;66;14;"You shall see, and your heart shall rejoice;"
Isaiah;66;15;"“For behold, the Lord will come in fire,"
Isaiah;66;16;"For by fire will the Lord enter into judgment,"
